id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7071861,Docklands Apartment London,37077734,John,,Tower Hamlets,51.51205997295765,-0.03969878998824478,Entire home/apt,110,2,0,,,1,39
6964442,"Bright 1-bed flat, Roman Rd Market",23171937,Lucy,,Tower Hamlets,51.53194602085861,-0.029262721906920766,Entire home/apt,75,1,3,2015-08-03,1.53,1,353
2835608,Wonderful light spacious room in E1,3997638,Leo,,Tower Hamlets,51.514296151022634,-0.05872840528856749,Private room,31,2,32,2015-06-06,1.94,2,97
4885361,Bright double bedroom East London,25133642,Lucas,,Tower Hamlets,51.513103206963535,-0.01405279527269527,Private room,95,1,0,,,1,365
4337775,Room near Central London (15-20min),20609120,Jose,,Tower Hamlets,51.51210648795073,-0.05785115739441064,Private room,41,1,65,2015-09-01,6.35,2,324
7697019,Zone 2 Budget Double - FREE WIFI!,29293723,Mantas,,Tower Hamlets,51.51383960711305,-0.02622244415305715,Private room,39,1,7,2015-08-18,7,12,335
4289133,"Loft Apt, Redchurch St / Brick Ln",667040,Ben,,Tower Hamlets,51.525522314076944,-0.07108042148399372,Entire home/apt,85,1,63,2015-08-12,6.00,1,283
3120987,Georgian Town House - Canary Wharf,15854323,Victoria,,Tower Hamlets,51.51287370593791,-0.038973790169205415,Private room,60,1,7,2015-08-12,0.48,2,359
1790703,Shoreditch/Spitalfields new studio.,9395559,Steve,,Tower Hamlets,51.521366512125574,-0.07444717641245349,Entire home/apt,85,3,50,2015-08-30,4.63,1,127
4704462,"Spacious, 2 bedroom, Central",3678992,Neil,,Tower Hamlets,51.52105098013011,-0.03796846528361899,Entire home/apt,135,1,8,2015-08-01,2.22,2,256
6900392,"Sunny apartment, Bethnal Green",1935985,Megan,,Tower Hamlets,51.53129831637385,-0.05480819962907499,Entire home/apt,150,1,1,2015-08-31,1,6,365
4066557,45.3  Double/twin room in ZONE 2  ,13557337,David And Helen,,Tower Hamlets,51.52169014010064,-0.0488256817283084,Private room,35,1,21,2015-07-26,2.44,20,349
4661365,Double Room in Victorian House,24120310,Rosa,,Tower Hamlets,51.5159188239929,-0.030211839283423424,Private room,24,1,2,2015-05-01,0.22,1,31
5836420,Quirky East LDN Flat near BrickLane,16588811,James,,Tower Hamlets,51.51940224107057,-0.0487772542769803,Private room,35,1,0,,,1,130
5183311,Charming Victorian 1 Double Bed ,26809084,Mark,,Tower Hamlets,51.51929856783507,-0.05030701720197872,Entire home/apt,58,2,0,,,1,192
7544922,Double bedroom in a large house,20436446,Louis,,Tower Hamlets,51.52479683918666,-0.04719539731619013,Private room,40,2,1,2015-08-09,1,1,39
6231877,Large bright apartment,6130414,Joost,,Tower Hamlets,51.51230208483968,-0.053062434804740564,Entire home/apt,110,4,2,2015-08-02,0.63,1,274
5445438,London Whitechapel flat,21560243,Pierre-Yves,,Tower Hamlets,51.51651966933721,-0.05582708215682026,Private room,45,3,3,2015-07-21,0.48,1,165
7341935,Cute Room near Tower Bridge#00102dg,17684278,Lilly,,Tower Hamlets,51.511238680752584,-0.02464655640441997,Private room,39,1,0,,,21,24
96510,♧ Gorgeous Room in Canary Wharf ♧,512168,Sky,,Tower Hamlets,51.5175216844488,-0.016515350699553892,Private room,45,1,46,2015-07-07,0.92,5,352
7020603,DBL ROOM - NEWLY REFURBISHED FLAT,32353903,Zaid,,Tower Hamlets,51.51681350931153,-0.02096734838146267,Private room,25,1,5,2015-08-31,2.68,5,342
2170907,Chic eco living in hip east London,1766387,Louise,,Tower Hamlets,51.526626506165286,-0.02105770226542079,Entire home/apt,86,2,19,2015-08-21,1.11,1,352
7963189,Great double room in Mile End!,11592524,Adriana,,Tower Hamlets,51.53199304929706,-0.027622135648323286,Private room,55,1,0,,,1,365
7079751,Spacious double room in Shoreditch,4898516,Rob,,Tower Hamlets,51.52580722612359,-0.06717523377840884,Private room,55,1,2,2015-07-13,1.02,1,98
2230069,TRENDY 2BEDROOM APT SHOREDITCH WiFi,5473088,John,,Tower Hamlets,51.52790219048393,-0.07586084665552704,Entire home/apt,97,4,21,2015-05-26,1.15,6,342
4724486,Stylish entire flat in East London,21229047,Michelle,,Tower Hamlets,51.52631211219371,-0.03692690288863326,Entire home/apt,100,1,1,2015-01-03,0.12,1,248
1715135,Comfortable home in great location!,3593874,Oren,,Tower Hamlets,51.53041492742218,-0.062236658637682754,Entire home/apt,65,5,5,2015-06-14,0.35,1,242
5046910,Spacious Single Room,20422553,Kamal,,Tower Hamlets,51.50938630074121,-0.05311430811507735,Private room,28,1,14,2015-08-21,1.87,12,147
2569782,DOUBLE ROOM IN MODERN FLAT,814928,Clayton And Ana,,Tower Hamlets,51.519729075694606,-0.039847343068580766,Private room,45,2,26,2015-08-11,1.52,1,306
1805193,Double Room Available in Zone 2,9461793,Fred,,Tower Hamlets,51.5125350641258,-0.05781910894708667,Private room,40,1,47,2015-08-10,2.17,1,357
4600070,Cosy room in Shoreditch.,20555151,Pauline,,Tower Hamlets,51.524168828415824,-0.07035656131835913,Private room,45,3,10,2015-08-24,1.14,1,266
2388750,Small bespoke East End townhouse,5186392,Nina & Jack,,Tower Hamlets,51.52570404284637,-0.06695753884803855,Entire home/apt,114,5,20,2015-08-28,1.21,1,310
5648645,Great Apartment!Heart of Shoreditch,6478047,Christian & Valeria,,Tower Hamlets,51.51905122773308,-0.07278713119998349,Entire home/apt,110,1,11,2015-08-04,2.44,7,326
1929995,Ultimate Central London Pad,9993319,Jeremy,,Tower Hamlets,51.511163114631366,-0.05085265300534929,Entire home/apt,85,2,20,2015-08-31,1.21,1,195
488143,BrickLane Shoreditch Spitalfields 1,598895,Vincent & Alice,,Tower Hamlets,51.52233462256482,-0.07002845591804033,Entire home/apt,76,1,202,2015-08-16,5.14,29,300
5010158,Beautiful Large Room in Family Home,20532410,Katie And Simon,,Tower Hamlets,51.51711118883516,-0.053216816831565844,Private room,65,1,54,2015-08-18,8.14,3,237
7947535,Luxury Pan Peninsula Flat,37055407,Cristian,,Tower Hamlets,51.49875370704983,-0.01727802908729903,Entire home/apt,120,1,0,,,1,365
3474655,East London flat with roof terrace,5739922,Odette,,Tower Hamlets,51.525535966668755,-0.05846323833960073,Entire home/apt,70,1,0,,,1,14
6845151,Stunning Apt above Marriott Hotel,29497320,Meghna,,Tower Hamlets,51.506588298929955,-0.022450460971224336,Private room,76,1,1,2015-07-10,0.54,2,248
2440544,Double Room (plus guest bed),7238902,Donna,,Tower Hamlets,51.53159137651973,-0.025560000465594233,Private room,30,1,41,2015-08-02,2.22,3,350
7899167,Huge double bedroom with ensuite,10641838,Michele,,Tower Hamlets,51.528276509170816,-0.04363410218644193,Private room,39,1,0,,,1,8
7762648,City View Penthouse,39866022,Syed,,Tower Hamlets,51.5143912126001,-0.05802028889727653,Entire home/apt,295,1,2,2015-08-27,2,1,346
8023742,Amazing Brand New Double BED Room,42366972,Kwame,,Tower Hamlets,51.4923236636124,-0.017223810587904332,Private room,45,1,0,,,1,358
6737580,Luxury Warehouse Style Flat,7283168,Faith,,Tower Hamlets,51.52450278392634,-0.07170363704658934,Entire home/apt,150,3,0,,,1,84
28311,Dockland 2 Bed Apartment-I,54987,Arvi,,Tower Hamlets,51.499740360368676,-0.01867020093159992,Entire home/apt,210,14,9,2015-06-16,0.19,2,365
5336719,Funky Large Dbl Room with Ensuite.,6511123,Alexandra,,Tower Hamlets,51.523919280490986,-0.05236538906647842,Private room,50,1,14,2015-08-09,2.13,1,355
6712988,Stylish one bed flat - great views,35145048,Allison,,Tower Hamlets,51.511311184351975,-0.055584026264291736,Entire home/apt,100,4,0,,,1,69
680649,Cosy Double Bedroom in Shoreditch ,600179,Fee,,Tower Hamlets,51.530733663592166,-0.06404368995865281,Private room,40,3,12,2015-07-20,0.40,3,365
7528235,Double room in heart of Shoreditch,19692190,Jordan,,Tower Hamlets,51.52528790307999,-0.07224774089220666,Private room,27,7,1,2015-08-31,1,1,14
4209408,New build apartment: 2 double rooms,21842165,Anna,,Tower Hamlets,51.51816294655472,-0.02092583785828754,Entire home/apt,90,7,0,,,2,56
5264734,Private Room next to Victoria Park!,27252830,Miriam,,Tower Hamlets,51.532554222952626,-0.03172688145924494,Private room,30,2,19,2015-08-26,3.39,2,360
2445353,Beautiful apartment in London,12502383,Jason,,Tower Hamlets,51.51265978761959,-0.06990290124446197,Entire home/apt,150,2,26,2015-08-12,1.66,1,301
6372028,Brick Lane Shoreditch 26 Sleeps 6,598895,Vincent & Alice,,Tower Hamlets,51.52415094643386,-0.07210687949979952,Entire home/apt,94,1,11,2015-08-09,4.07,29,281
6764965,Modern flat in heart of Shoreditch,18397012,Tobias,,Tower Hamlets,51.52976316701009,-0.0716422920556475,Private room,45,1,0,,,1,349
4602268,GREAT 1Bed flat in the CITY ZONE 1,2730552,Alfredo,,Tower Hamlets,51.51091502525986,-0.06506937580421306,Entire home/apt,98,5,16,2015-08-26,1.79,6,3
7235046,Nice double bedroom in London :),27732976,Alice,,Tower Hamlets,51.52109622929795,-0.04775257799471476,Private room,28,2,0,,,1,31
6710754,Apartment in an iconic skyscraper,15319933,Chetan,,Tower Hamlets,51.50860361976318,-0.02189472954962902,Private room,65,1,5,2015-09-02,1.76,1,21
5936837,Beautiful 1 bedroom with balcony,30825064,Chris,,Tower Hamlets,51.49776014828812,-0.013982287393275316,Entire home/apt,95,7,2,2015-08-12,0.63,1,121
1632655,Micks Manor,2900824,Mick,,Tower Hamlets,51.51559071612521,-0.06390477564299189,Entire home/apt,140,2,62,2015-08-23,2.79,2,307
81449,Stylish Central London Entire Flat ,441736,Kris,,Tower Hamlets,51.51162749476079,-0.0668022468000754,Entire home/apt,107,2,117,2015-08-19,2.21,2,267
5461085,**'CENTRAL'**CONFORTABLE DOUBLE-ROOM,21355783,Carmine,,Tower Hamlets,51.52335797563692,-0.04958718216115617,Private room,45,3,0,,,1,365
637112,"Ensuite Double Central/East, Value!",3096504,Alice And Jason,,Tower Hamlets,51.52660722865277,-0.07077474522660335,Private room,65,2,21,2015-07-06,0.56,6,0
2386825,Bedroom in the Heart of Shoreditch,12192300,Caroline,,Tower Hamlets,51.52487001059299,-0.0728776855676899,Private room,50,1,6,2015-08-16,0.34,1,242
7375372,"Double bed in East London, BOW.",38638475,Gemma,,Tower Hamlets,51.532810798218044,-0.022876648795712575,Private room,30,1,0,,,1,203
3901920,Modern flat in Aldgate/ Shoreditch,19226454,Gabriella,,Tower Hamlets,51.511383053339706,-0.06469311362036835,Entire home/apt,95,1,35,2015-08-15,2.82,1,320
6195675,Gorgeous 2 Bedroom Modern Apartment,14749310,Khai & Kelly,,Tower Hamlets,51.52820800502061,-0.020097121785711554,Entire home/apt,99,2,0,,,2,106
6948935,Stunning 1 bed with City Views!,34203643,Laura,,Tower Hamlets,51.51360026469888,-0.013238741930734247,Entire home/apt,89,3,5,2015-08-26,2.34,1,119
3818981,In the heart of the Trendy East End,19791905,Alan-Tim,,Tower Hamlets,51.52063908936203,-0.0651700775747835,Private room,40,2,6,2015-08-01,0.66,2,261
7304191,"Room available Shoreditch , London",4776861,Francesca,,Tower Hamlets,51.52597526001109,-0.07505647799984061,Private room,25,1,1,2015-08-09,1,1,26
4420585," DOUBLE ROOM IN BOW, VICTORIA PARK",6480255,Barbara,,Tower Hamlets,51.53270935918349,-0.03292211446759809,Private room,25,1,1,2014-12-01,0.11,1,286
8018991,Large Double room in Canary Wharf,35552688,Milo,,Tower Hamlets,51.48929691531395,-0.0045795744669160695,Private room,40,1,1,2015-08-31,1,4,83
2716634,Room St Katherines Dock w.priv bath,13901411,Ben,,Tower Hamlets,51.50770006464207,-0.06771948908706217,Private room,67,1,26,2015-08-31,1.53,2,107
521982,2 Bed apartment trendy shoreditch  ,2240892,Debbie,,Tower Hamlets,51.52803753487393,-0.07533181117802663,Entire home/apt,115,4,68,2015-08-22,1.89,1,116
7692535,Large bedroom in trendy BrickLane,8135934,Maura,,Tower Hamlets,51.51861871465252,-0.07170730740802983,Private room,40,5,0,,,1,4
6153391,☆ ELEGANT ROOM ☆☆ BRICK LANE ☆☆ BF,28609328,Oliveira,,Tower Hamlets,51.52792659029776,-0.06096742739439077,Private room,30,1,0,,,54,345
4604996,Double bedroom + private bathroom,23415316,Krissy,,Tower Hamlets,51.503559126577564,-0.06068228543822993,Private room,50,2,11,2015-08-26,1.76,1,345
2180177,1 bed apartment in Shoreditch,2999800,Alexandra,,Tower Hamlets,51.524563193800915,-0.07485013602390193,Entire home/apt,120,2,6,2015-06-21,0.39,1,229
6314627,Small nice room 4tube+ DLR !!FIBER!,1591664,Boris,,Tower Hamlets,51.5141183033437,-0.033073336262428824,Private room,38,3,1,2015-07-01,0.46,13,353
2054767,Double Bedroom in Garden Flat,10523727,David,,Tower Hamlets,51.530475152989766,-0.04339511842324404,Private room,35,2,25,2015-08-21,1.24,1,0
7494263,Spacious Double Room Canary Wharf,15557961,Indre,,Tower Hamlets,51.49239247157135,-0.004968211986385851,Private room,30,7,0,,,1,16
487934,Sunny apartment in Central London ,2107017,Natalia,,Tower Hamlets,51.51508732528866,-0.05680269819442309,Entire home/apt,130,4,14,2015-08-04,0.37,2,323
6582771,Room in the Stunning Penthouse,21992532,Tea,,Tower Hamlets,51.521562998501054,-0.0778848407994224,Private room,100,1,1,2015-07-02,0.47,1,361
2382440,Cozy room in the heart of the East,714015,Mario,,Tower Hamlets,51.5294111658481,-0.06314019756403343,Private room,55,1,10,2015-05-04,0.64,1,365
5794633,"Trendy Shoreditch, Industrial Chic",4891038,Jon,,Tower Hamlets,51.52896188647491,-0.07512135659578831,Private room,59,1,29,2015-08-20,5.58,2,340
5395434,Nice Cool Studio with Bathroom CSR3,6780234,Tara,,Tower Hamlets,51.51235642643831,-0.061954830795767635,Entire home/apt,85,1,37,2015-08-30,5.87,11,318
676839,Design Studio-flat off Brick Lane,3440589,Roby,,Tower Hamlets,51.519020788911455,-0.07119068340359148,Entire home/apt,100,7,27,2015-07-28,0.89,1,341
7814628,Cute Apartment in Central London,9722879,Carlos&Francesco,,Tower Hamlets,51.51938609872244,-0.07412642177256124,Entire home/apt,139,2,0,,,9,0
493902,Sunny 2Bed Brick lane Apartment!,2411192,Ellie,,Tower Hamlets,51.511299378602196,-0.06422154931694295,Entire home/apt,130,1,3,2012-09-01,0.08,3,280
8022784,Dbl Bed Private Room nr. Brick Lane,5449913,Alicia Jayne,,Tower Hamlets,51.52716972165539,-0.06427489494843776,Private room,40,1,0,,,2,319
6968671,Amazing Apartment in East London!!!,24545515,Arthur,,Tower Hamlets,51.53310280969717,-0.0365302079327764,Entire home/apt,88,3,4,2015-08-18,2.26,1,223
7244047,Modern flat near Tower Bridge,37928939,Shayma,,Tower Hamlets,51.51071678278659,-0.06208285289174032,Entire home/apt,90,2,5,2015-08-17,2.83,1,216
7735885,Great 1bed flat just off Brick Lane,5615253,Oliver,,Tower Hamlets,51.52384782205357,-0.06887502195846804,Entire home/apt,85,5,0,,,1,26
3941159,Spacious Studio Apartment ,20422553,Kamal,,Tower Hamlets,51.51111081253631,-0.05592534154610165,Entire home/apt,60,1,56,2015-07-19,4.83,12,136
6155229,Lovely Private Double Room,14749310,Khai & Kelly,,Tower Hamlets,51.528521584328125,-0.02062048202201467,Private room,55,1,1,2015-05-23,0.29,2,365
5347241,Flat with Two Double Bedrooms,27712275,Rebecca,,Tower Hamlets,51.527860640456105,-0.03743625912366075,Entire home/apt,60,1,0,,,1,90
6326042,1 Bedroom flat in Bethnal Green,3994276,Mamadou,,Tower Hamlets,51.524643641664724,-0.0584603691073574,Entire home/apt,60,3,2,2015-09-01,0.81,1,87
7007184,Bright 3 bed house in peaceful mews,36733354,Joe,,Tower Hamlets,51.53169689099544,-0.034981086252920374,Entire home/apt,160,5,3,2015-08-05,1.53,1,81
7235985,Riverside Apt. with Pool & Jacuzzi,5105672,Ayman,,Tower Hamlets,51.48826703555115,-0.020916347080315156,Entire home/apt,108,2,0,,,1,265
6449505,Double bed room + own bathroom,3517620,Siobhan,,Tower Hamlets,51.52576110119021,-0.0566766000120461,Private room,50,4,0,,,2,220
5080700,private room with en suite Hackney,17361816,David,,Tower Hamlets,51.53384871069383,-0.06255042241725951,Private room,40,2,5,2015-03-29,0.68,1,202
6946268,Double room with ensuite in Hackney,9547426,Elyse,,Tower Hamlets,51.532221789636424,-0.06290805079950534,Private room,75,2,0,,,1,340
3750954,Spacious flat in Shoreditch,16828290,Paul,,Tower Hamlets,51.52576994934669,-0.0677713065817078,Private room,45,2,4,2015-08-16,0.32,1,266
6974380,Large Single Room in East London,36569727,Duane,,Tower Hamlets,51.532530992287526,-0.05573265650399898,Private room,28,1,1,2015-06-27,0.43,1,44
3816473,Beautiful central London room,2290734,Ashley,,Tower Hamlets,51.52045170217793,-0.05243227635887558,Private room,44,1,17,2015-03-03,1.42,7,351
2767880,Beautiful bright flat Wapping,13216822,Hristina,,Tower Hamlets,51.5043610943993,-0.057161350287108385,Entire home/apt,119,1,39,2015-05-27,2.40,1,219
6414859,ツ LOVELY ROOM ★★ SHOREDITCH ★★ ツ_X,28609328,Oliveira,,Tower Hamlets,51.525428642480556,-0.06757212412783416,Private room,30,4,2,2015-07-27,1.22,54,352
7823246,"Fun, clean, sociable, political",33415314,Sapphire,,Tower Hamlets,51.51680197541803,-0.06438799156864919,Private room,80,1,0,,,1,33
7506830,23.3 COSY BRIGHT DOUBLE ROOM ZONE 2,39039929,Access London,,Tower Hamlets,51.52393936209976,-0.017378112939870037,Private room,30,1,0,,,5,91
7632988,Lovely terraced house in Mile End,40042132,Angus,,Tower Hamlets,51.52186804400594,-0.016530536865236024,Private room,35,1,0,,,1,365
2056020,2 Bedroom Apartment. Docklands.,3714277,Struan,,Tower Hamlets,51.49305995799111,-0.02030554880664104,Entire home/apt,95,1,35,2015-06-10,1.91,4,333
8026181,Nice double room in London,38670582,Jacopo,,Tower Hamlets,51.51280860582909,-0.06325172577882965,Private room,40,1,0,,,5,2
3413001,Cosy double room in Bow!,6836645,Vikrant,,Tower Hamlets,51.52624473209278,-0.017169336027016556,Private room,45,1,0,,,1,365
4802818,Cosey Double Park Canal Views Parkg,3715351,,,Tower Hamlets,51.5390498884332,-0.030072634821875784,Private room,49,1,7,2015-06-09,0.99,1,78
2929500,Modern & Stylish new guest room,14960054,Marisol & Mike,,Tower Hamlets,51.513426309352674,-0.028860182839084505,Private room,29,2,55,2015-08-12,3.48,1,112
5135880,Modern Apt next to Olympic Stadium,23524942,,,Tower Hamlets,51.53798205287938,-0.02652206836055362,Entire home/apt,98,3,11,2015-08-04,1.76,1,0
6304811,2 Bedroom Apartment in City/ Zone-1,27019291,Nadeer,,Tower Hamlets,51.50998033584038,-0.07033929067488959,Entire home/apt,130,5,0,,,2,187
6387669,"Modern 3 bed w garden, East London",8003189,Mia,,Tower Hamlets,51.53092455576245,-0.046423222632109754,Entire home/apt,99,1,4,2015-08-26,2.61,1,264
4666396,Great Double Room in Shoreditch! ,24017150,Alberto & Yao,,Tower Hamlets,51.52796434031834,-0.07494729790389924,Private room,45,1,10,2015-05-14,1.33,1,257
1341379,2 bed warehouse apartment + sofabed,7276015,Gilbert,,Tower Hamlets,51.51589967589643,-0.07549466978079485,Entire home/apt,200,2,29,2015-08-31,1.92,1,345
810727,"Penthouse in Bow, London",1121764,Ella,,Tower Hamlets,51.52607262647526,-0.021541941758161848,Entire home/apt,109,3,60,2015-08-30,1.85,1,319
8066033,Modern house in centre Whitechapel,28820321,Veronica,,Tower Hamlets,51.5220699698731,-0.053523924426288776,Entire home/apt,180,3,0,,,11,365
4284133,2 bedroom 2 bathroom Canary Wharf,10431477,L. George,,Tower Hamlets,51.49790005709963,-0.01981337376003078,Entire home/apt,115,7,2,2015-07-19,0.55,27,337
8019658,SUPERB 2 bedroom apartment ZONE 1,24606615,Dani,,Tower Hamlets,51.516077813870574,-0.06632241051420588,Entire home/apt,139,2,0,,,4,356
1389541,Dockland West 2 bed Apartment-I,54987,Arvi,,Tower Hamlets,51.50098858451679,-0.02064156632541193,Private room,199,14,3,2015-08-29,0.23,2,365
5623048,Great apartment up to 8 (SBH),12752711,Emran,,Tower Hamlets,51.53122484035658,-0.06270614058515994,Entire home/apt,70,2,15,2015-08-10,3.00,82,304
1811286,Big room with private balcony ,9489655,Viktoria,,Tower Hamlets,51.529271687519135,-0.07300838755000634,Private room,74,1,0,,,1,365
5624745,Luxury Brick Lane 2 bed apartment,29029718,Mark,,Tower Hamlets,51.5154495177215,-0.0623044949342215,Entire home/apt,120,7,0,,,2,159
5546763,❤ ATTRACTIVE ROOM ❤ TOWER HILL_P5 ❤,28609328,Oliveira,,Tower Hamlets,51.50594790170503,-0.05668498397411172,Private room,30,1,1,2015-05-03,0.24,54,364
4902079,57.3   Big TWIN room ZONE 2  ,13557337,David And Helen,,Tower Hamlets,51.52870032170967,-0.05982268907065256,Private room,33,1,2,2015-06-29,0.83,20,365
